Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,1401,738628,489.81,6.022,-8.65,324.4,50.7,2.06,-17.04,2.09,-6.73,342.75,7.05,38.998,-76.803,3.14,64.2,24,24.81,302.04
,1402,738629,489.52,6.027,-8.69,324.4,50.72,2.05,-17.08,2.11,-6.71,342.54,7.03,38.998,-76.803,3.15,64.4,24.01,24.86,302.05
,1403,738630,489.23,6.031,-8.73,324.4,50.73,2.05,-17.12,2.13,-6.68,342.31,7.01,38.998,-76.803,3.15,64.4,24.03,24.86,302.05
,1404,738631,488.93,6.036,-8.78,324.4,50.81,2.04,-17.15,2.16,-6.65,342.05,6.99,38.998,-76.803,3.15,64.4,24.05,24.86,302.05
,1405,738632,488.59,6.041,-8.84,324.4,51,2.04,-17.16,2.18,-6.62,341.74,6.97,38.998,-76.803,3.14,64.3,24.07,24.78,302.01
,1406,738633,488.24,6.047,-8.9,324.39,51.2,2.04,-17.16,2.22,-6.59,341.39,6.95,38.998,-76.803,3.16,64.6,24.08,24.89,301.99
,1407,738634,487.88,6.053,-8.94,324.4,51.3,2.04,-17.18,2.26,-6.55,340.99,6.93,38.998,-76.803,3.14,64.4,24.1,24.78,301.98
,1408,738635,487.55,6.058,-8.98,324.42,51.29,2.03,-17.22,2.3,-6.51,340.55,6.9,38.998,-76.803,3.14,64.3,24.12,24.75,301.98
,1409,738636,487.25,6.063,-9.02,324.43,51.28,2.03,-17.26,2.34,-6.47,340.07,6.88,38.998,-76.803,3.14,64.4,24.13,24.75,301.98
,1410,738637,486.99,6.067,-9.07,324.42,51.37,2.03,-17.28,2.4,-6.42,339.54,6.85,38.998,-76.803,3.13,64.3,24.14,24.71,301.98
,1411,738638,486.74,6.071,-9.11,324.41,51.53,2.03,-17.29,2.45,-6.38,338.97,6.83,38.997,-76.803,3.12,64.1,24.15,24.62,301.81
,1412,738639,486.5,6.075,-9.15,324.41,51.64,2.03,-17.3,2.52,-6.34,338.35,6.82,38.997,-76.803,3.12,64.1,24.17,24.61,301.66
,1413,738640,486.26,6.078,-9.18,324.42,51.67,2.02,-17.32,2.58,-6.29,337.69,6.8,38.997,-76.803,3.14,64.5,24.18,24.76,301.64
,1414,738641,486,6.083,-9.21,324.43,51.67,2.02,-17.35,2.65,-6.25,336.99,6.79,38.997,-76.803,3.12,64.2,24.19,24.6,301.64
,1415,738642,485.72,6.087,-9.25,324.44,51.79,2.02,-17.36,2.73,-6.21,336.27,6.78,38.997,-76.803,3.12,64.2,24.21,24.6,301.62
,1416,738643,485.43,6.092,-9.3,324.43,52.09,2.02,-17.33,2.81,-6.17,335.54,6.78,38.997,-76.803,3.14,64.7,24.22,24.77,301.62
,1417,738644,485.14,6.096,-9.34,324.43,52.46,2.03,-17.29,2.89,-6.13,334.8,6.78,38.997,-76.803,3.14,64.7,24.24,24.77,301.64
,1418,738645,484.87,6.101,-9.38,324.44,52.75,2.04,-17.26,2.97,-6.09,334.05,6.78,38.997,-76.803,3.13,64.5,24.25,24.68,301.65
,1419,738646,484.62,6.105,-9.42,324.44,52.94,2.04,-17.25,3.05,-6.06,333.29,6.78,38.997,-76.803,3.13,64.6,24.26,24.68,301.65
,1420,738647,484.37,6.109,-9.46,324.44,53.1,2.04,-17.25,3.13,-6.02,332.53,6.79,38.997,-76.803,3.13,64.6,24.28,24.68,301.67
,1421,738648,484.1,6.113,-9.5,324.44,53.27,2.04,-17.25,3.21,-5.99,331.77,6.79,38.997,-76.803,3.13,64.6,24.29,24.68,301.67
,1422,738649,483.82,6.117,-9.54,324.45,53.46,2.05,-17.25,3.3,-5.95,331.03,6.81,38.997,-76.803,3.13,64.7,24.3,24.68,301.67
,1423,738650,483.55,6.122,-9.58,324.45,53.67,2.05,-17.24,3.38,-5.93,330.32,6.82,38.997,-76.803,3.12,64.6,24.32,24.65,301.62
,1424,738651,483.28,6.126,-9.62,324.45,53.98,2.05,-17.21,3.46,-5.9,329.63,6.84,38.997,-76.803,3.14,64.9,24.33,24.74,301.41
,1425,738652,482.99,6.131,-9.67,324.44,54.5,2.07,-17.15,3.53,-5.87,328.97,6.85,38.997,-76.803,3.14,64.9,24.35,24.74,301.41
,1426,738653,482.67,6.136,-9.73,324.43,55.2,2.09,-17.05,3.61,-5.85,328.33,6.87,38.997,-76.803,3.11,64.4,24.36,24.52,301.41
,1427,738654,482.35,6.141,-9.78,324.43,55.85,2.1,-16.96,3.68,-5.82,327.7,6.89,38.997,-76.802,3.11,64.4,24.38,24.51,301.45
,1428,738655,482.06,6.146,-9.83,324.42,56.25,2.11,-16.92,3.75,-5.79,327.08,6.9,38.997,-76.802,3.11,64.5,24.39,24.52,301.5
,1429,738656,481.79,6.15,-9.87,324.43,56.44,2.11,-16.92,3.82,-5.77,326.49,6.92,38.997,-76.802,3.11,64.5,24.41,24.52,301.53
,1430,738657,481.52,6.154,-9.91,324.43,56.53,2.11,-16.93,3.89,-5.75,325.93,6.94,38.997,-76.802,3.12,64.8,24.42,24.61,301.59
,1431,738658,481.23,6.159,-9.95,324.43,56.64,2.11,-16.95,3.95,-5.72,325.39,6.95,38.997,-76.802,3.13,65.1,24.44,24.73,301.62
,1432,738659,480.92,6.164,-10,324.44,56.88,2.11,-16.94,4.01,-5.7,324.87,6.97,38.996,-76.802,3.13,65.2,24.45,24.73,301.67
,1433,738660,480.59,6.169,-10.05,324.44,57.21,2.12,-16.92,4.07,-5.68,324.36,6.99,38.996,-76.802,3.13,65.2,24.47,24.73,301.67
,1434,738661,480.28,6.174,-10.09,324.45,57.53,2.12,-16.89,4.13,-5.66,323.85,7,38.996,-76.802,3.13,65.3,24.49,24.73,301.67
,1435,738662,480,6.178,-10.13,324.45,57.82,2.13,-16.87,4.19,-5.63,323.34,7.02,38.996,-76.802,3.13,65.3,24.5,24.73,301.6
,1436,738663,479.74,6.183,-10.17,324.46,58.09,2.13,-16.85,4.25,-5.6,322.84,7.03,38.996,-76.802,3.12,65,24.51,24.6,301.47
,1437,738664,479.48,6.187,-10.2,324.46,58.35,2.14,-16.83,4.31,-5.58,322.35,7.05,38.996,-76.802,3.15,65.7,24.53,24.86,301.44
,1438,738665,479.21,6.191,-10.24,324.47,58.61,2.14,-16.81,4.36,-5.55,321.86,7.06,38.996,-76.802,3.15,65.7,24.54,24.86,301.44
,1439,738666,478.93,6.196,-10.28,324.48,58.84,2.15,-16.8,4.42,-5.53,321.38,7.08,38.996,-76.802,3.14,65.5,24.56,24.76,301.44
,1440,738667,478.65,6.2,-10.32,324.49,59.05,2.15,-16.79,4.48,-5.51,320.9,7.1,38.996,-76.802,3.14,65.6,24.57,24.77,301.51
,1441,738668,478.37,6.205,-10.35,324.49,59.24,2.15,-16.79,4.53,-5.49,320.43,7.12,38.996,-76.802,3.14,65.6,24.58,24.77,301.51
,1442,738669,478.1,6.209,-10.39,324.51,59.4,2.15,-16.79,4.59,-5.47,319.97,7.14,38.996,-76.802,3.14,65.7,24.6,24.77,301.54
,1443,738670,477.84,6.213,-10.42,324.52,59.43,2.15,-16.81,4.65,-5.45,319.53,7.17,38.996,-76.802,3.13,65.5,24.61,24.69,301.54
,1444,738671,477.59,6.217,-10.44,324.53,59.29,2.14,-16.87,4.71,-5.44,319.11,7.19,38.996,-76.802,3.13,65.5,24.62,24.69,301.54
,1445,738672,477.34,6.221,-10.47,324.55,58.95,2.13,-16.96,4.76,-5.42,318.72,7.21,38.996,-76.802,3.13,65.6,24.64,24.7,301.62
,1446,738673,477.07,6.226,-10.48,324.59,58.37,2.1,-17.09,4.81,-5.41,318.36,7.24,38.996,-76.802,3.12,65.5,24.65,24.65,301.69
,1447,738674,476.78,6.23,-10.5,324.62,57.57,2.07,-17.27,4.86,-5.4,318.02,7.27,38.996,-76.801,3.12,65.5,24.67,24.64,301.73
,1448,738675,476.5,6.235,-10.51,324.66,56.78,2.04,-17.45,4.91,-5.4,317.72,7.3,38.996,-76.801,3.12,65.6,24.68,24.64,301.77
,1449,738676,476.23,6.239,-10.54,324.68,56.25,2.02,-17.58,4.95,-5.4,317.45,7.33,38.996,-76.801,3.09,64.9,24.69,24.4,301.83
,1450,738677,475.97,6.243,-10.57,324.69,56,2.01,-17.67,5,-5.4,317.22,7.36,38.996,-76.801,3.08,64.7,24.71,24.3,301.87
,1451,738678,475.71,6.248,-10.6,324.71,55.9,2,-17.72,5.04,-5.41,317.03,7.39,38.995,-76.801,3.07,64.5,24.72,24.19,301.89
,1452,738679,475.46,6.252,-10.63,324.72,55.81,1.99,-17.76,5.07,-5.41,316.88,7.42,38.995,-76.801,3.06,64.5,24.73,24.18,301.89
,1453,738680,475.23,6.255,-10.65,324.74,55.71,1.99,-17.8,5.1,-5.43,316.79,7.45,38.995,-76.801,3.06,64.3,24.74,24.11,301.89
,1454,738681,475,6.259,-10.67,324.76,55.63,1.98,-17.84,5.12,-5.44,316.74,7.47,38.995,-76.801,3.05,64.3,24.75,24.08,301.87
,1455,738682,474.78,6.263,-10.7,324.76,55.54,1.98,-17.89,5.14,-5.46,316.75,7.5,38.995,-76.801,3.05,64.3,24.76,24.08,301.86
,1456,738683,474.56,6.266,-10.74,324.76,55.38,1.97,-17.95,5.16,-5.49,316.79,7.53,38.995,-76.801,3.05,64.3,24.78,24.08,301.86
,1457,738684,474.34,6.27,-10.77,324.77,55.09,1.95,-18.04,5.16,-5.52,316.88,7.56,38.995,-76.801,3.06,64.4,24.79,24.11,301.86
,1458,738685,474.1,6.274,-10.79,324.79,54.67,1.93,-18.16,5.17,-5.54,317.01,7.58,38.995,-76.801,3.05,64.4,24.8,24.09,301.9
,1459,738686,473.83,6.278,-10.82,324.8,54.2,1.91,-18.29,5.17,-5.57,317.17,7.6,38.995,-76.801,3.05,64.4,24.82,24.09,301.95
,1460,738687,473.56,6.283,-10.85,324.82,53.68,1.89,-18.43,5.16,-5.61,317.36,7.62,38.995,-76.801,3.04,64.1,24.83,23.96,301.99
,1461,738688,473.29,6.287,-10.88,324.83,53,1.86,-18.61,5.15,-5.64,317.59,7.64,38.995,-76.801,3.03,64,24.84,23.89,302.03
,1462,738689,473.03,6.291,-10.91,324.85,51.87,1.82,-18.88,5.14,-5.68,317.85,7.66,38.995,-76.801,3.03,64,24.86,23.89,302.03
,1463,738690,472.78,6.295,-10.92,324.88,49.92,1.75,-19.35,5.12,-5.71,318.14,7.67,38.995,-76.8,3.03,64.1,24.87,23.91,302.03
,1464,738691,472.51,6.299,-10.94,324.92,47.27,1.66,-20,5.1,-5.75,318.44,7.69,38.995,-76.8,3.03,64.1,24.88,23.9,301.89
,1465,738692,472.24,6.304,-10.95,324.95,44.71,1.57,-20.66,5.08,-5.79,318.75,7.7,38.995,-76.8,3.03,64.2,24.9,23.93,301.84
,1466,738693,471.96,6.308,-10.96,324.99,42.59,1.49,-21.23,5.05,-5.83,319.07,7.71,38.995,-76.8,3.03,64.3,24.9,23.93,301.83
,1467,738694,471.68,6.313,-10.97,325.05,40.26,1.41,-21.88,5.03,-5.86,319.4,7.72,38.995,-76.8,NaN,NaN,24.9,NaN,NaN
,1468,738695,471.39,6.318,-10.95,325.12,37.26,1.31,-22.75,5,-5.9,319.73,7.73,38.995,-76.8,3.03,64.2,24.91,23.89,301.77
,1469,738696,471.1,6.322,-10.94,325.2,34.27,1.2,-23.68,4.97,-5.94,320.09,7.74,38.995,-76.8,3,63.7,24.92,23.69,301.74
,1470,738697,470.83,6.327,-10.92,325.27,32.36,1.14,-24.31,4.93,-5.97,320.45,7.75,38.995,-76.8,3,63.8,24.94,23.69,301.72
,1471,738698,470.57,6.331,-10.93,325.31,31.65,1.11,-24.56,4.9,-6.01,320.82,7.75,38.994,-76.8,3,63.8,24.95,23.69,301.71
,1472,738699,470.32,6.335,-10.94,325.34,31.56,1.11,-24.61,4.86,-6.04,321.18,7.75,38.994,-76.8,3.04,64.7,24.96,24,301.7
,1473,738700,470.05,6.34,-10.98,325.35,31.56,1.11,-24.64,4.82,-6.07,321.54,7.75,38.994,-76.8,3.04,64.7,24.98,23.99,301.59
,1474,738701,469.75,6.344,-11.02,325.35,31.41,1.1,-24.73,4.78,-6.1,321.89,7.75,38.994,-76.8,3.04,64.7,24.99,23.99,301.41
,1475,738702,469.46,6.349,-11.07,325.36,31.02,1.08,-24.91,4.74,-6.12,322.24,7.74,38.994,-76.8,3.04,64.8,25.01,24,301.3
,1476,738703,469.16,6.354,-11.1,325.38,30.38,1.06,-25.17,4.7,-6.14,322.61,7.73,38.994,-76.8,3.04,64.8,25.02,23.99,301.17
,1477,738704,468.88,6.359,-11.12,325.4,29.5,1.03,-25.52,4.65,-6.17,322.99,7.72,38.994,-76.8,3.02,64.4,25.04,23.84,301.15
,1478,738705,468.62,6.363,-11.14,325.43,28.33,0.99,-25.98,4.6,-6.19,323.39,7.71,38.994,-76.8,3.03,64.7,25.05,23.92,301.11
,1479,738706,468.36,6.367,-11.15,325.47,26.86,0.93,-26.57,4.55,-6.21,323.8,7.7,38.994,-76.8,3.03,64.7,25.06,23.92,301.11
,1480,738707,468.11,6.371,-11.16,325.51,25.39,0.88,-27.19,4.49,-6.23,324.21,7.68,38.994,-76.8,3.02,64.6,25.08,23.84,301.15
,1481,738708,467.87,6.375,-11.17,325.54,24.32,0.84,-27.67,4.44,-6.25,324.62,7.66,38.994,-76.799,3.03,64.8,25.09,23.92,301.16
,1482,738709,467.63,6.379,-11.19,325.57,23.46,0.81,-28.08,4.38,-6.26,325.04,7.64,38.994,-76.799,3.06,65.4,25.1,24.12,301.17
,1483,738710,467.37,6.383,-11.2,325.61,22.39,0.78,-28.59,4.31,-6.27,325.48,7.61,38.994,-76.799,3.06,65.5,25.12,24.14,301.17
,1484,738711,467.07,6.388,-11.21,325.66,21.19,0.73,-29.19,4.25,-6.28,325.95,7.59,38.994,-76.799,3.06,65.5,25.13,24.14,301.17
,1485,738712,466.73,6.394,-11.22,325.71,20.16,0.7,-29.73,4.18,-6.3,326.45,7.55,38.994,-76.799,3.06,65.6,25.15,24.14,301.16
,1486,738713,466.4,6.399,-11.24,325.76,19.38,0.67,-30.16,4.1,-6.31,326.96,7.52,38.994,-76.799,3.05,65.4,25.17,24.05,301.04
,1487,738714,466.11,6.404,-11.25,325.8,18.82,0.65,-30.49,4.03,-6.32,327.48,7.49,38.994,-76.799,3.05,65.4,25.18,24.05,300.97
,1488,738715,465.86,6.408,-11.27,325.83,18.48,0.64,-30.69,3.95,-6.33,328.01,7.46,38.994,-76.799,3.03,65,25.19,23.89,300.79
,1489,738716,465.62,6.412,-11.29,325.84,18.38,0.64,-30.77,3.88,-6.34,328.54,7.43,38.993,-76.799,3.03,65,25.2,23.88,300.79
,1490,738717,465.4,6.416,-11.33,325.85,18.44,0.64,-30.77,3.8,-6.35,329.08,7.4,38.993,-76.799,3,64.4,25.21,23.66,300.79
,1491,738718,465.17,6.42,-11.36,325.85,18.58,0.64,-30.72,3.73,-6.36,329.64,7.37,38.993,-76.799,3.03,65.1,25.23,23.88,300.72
,1492,738719,464.92,6.424,-11.39,325.87,18.75,0.64,-30.64,3.65,-6.38,330.21,7.35,38.993,-76.799,3.01,64.8,25.24,23.76,300.73
,1493,738720,464.64,6.428,-11.42,325.89,18.9,0.65,-30.58,3.57,-6.39,330.79,7.33,38.993,-76.799,2.99,64.2,25.26,23.55,300.79
,1494,738721,464.35,6.433,-11.45,325.9,18.95,0.65,-30.58,3.5,-6.41,331.37,7.31,38.993,-76.799,2.99,64.3,25.27,23.55,300.78
,1495,738722,464.08,6.438,-11.49,325.9,18.89,0.64,-30.66,3.43,-6.43,331.94,7.29,38.993,-76.799,3.01,64.9,25.28,23.76,300.78
,1496,738723,463.82,6.442,-11.54,325.9,18.75,0.64,-30.77,3.36,-6.46,332.5,7.28,38.993,-76.799,2.99,64.4,25.3,23.56,300.83
,1497,738724,463.57,6.446,-11.58,325.9,18.57,0.63,-30.9,3.3,-6.48,333.05,7.27,38.993,-76.799,2.99,64.4,25.31,23.56,300.83
,1498,738725,463.31,6.45,-11.61,325.91,18.29,0.62,-31.09,3.24,-6.52,333.59,7.28,38.993,-76.799,2.99,64.5,25.32,23.57,300.91
,1499,738726,463.03,6.455,-11.65,325.92,17.89,0.6,-31.36,3.18,-6.55,334.11,7.28,38.993,-76.799,2.99,64.5,25.34,23.58,300.98
,1500,738727,462.76,6.46,-11.69,325.92,17.43,0.59,-31.67,3.13,-6.59,334.61,7.29,38.993,-76.799,2.97,64.2,25.35,23.44,301.03
,1501,738728,462.5,6.464,-11.73,325.92,16.99,0.57,-31.97,3.08,-6.63,335.09,7.31,38.993,-76.799,2.97,64.2,25.36,23.44,301.06
,1502,738729,462.24,6.468,-11.77,325.93,16.58,0.56,-32.25,3.03,-6.67,335.54,7.33,38.993,-76.799,2.97,64.3,25.38,23.44,301.1
,1503,738730,461.97,6.473,-11.81,325.94,16.18,0.54,-32.54,3,-6.71,335.96,7.35,38.993,-76.799,2.97,64.3,25.39,23.45,301.13
,1504,738731,461.68,6.477,-11.85,325.95,15.84,0.53,-32.79,2.96,-6.76,336.35,7.38,38.993,-76.799,2.97,64.4,25.41,23.45,301.14
,1505,738732,461.36,6.483,-11.89,325.96,15.63,0.52,-32.96,2.93,-6.81,336.72,7.42,38.993,-76.798,2.98,64.6,25.42,23.52,301.19
,1506,738733,461.05,6.488,-11.93,325.97,15.51,0.51,-33.07,2.91,-6.87,337.07,7.46,38.992,-76.798,2.99,64.8,25.44,23.59,301.23
,1507,738734,460.73,6.493,-11.97,325.98,15.36,0.51,-33.21,2.88,-6.92,337.4,7.5,38.992,-76.798,2.99,64.9,25.46,23.59,301.24
,1508,738735,460.41,6.498,-12.01,326,15.01,0.5,-33.48,2.86,-6.98,337.7,7.54,38.992,-76.798,2.97,64.5,25.47,23.43,301.25
,1509,738736,460.11,6.503,-12.05,326.01,14.43,0.47,-33.92,2.84,-7.04,337.99,7.59,38.992,-76.798,2.98,64.8,25.49,23.51,301.27
,1510,738737,459.84,6.508,-12.08,326.02,13.66,0.45,-34.51,2.83,-7.09,338.27,7.63,38.992,-76.798,2.98,64.8,25.5,23.51,301.27
,1511,738738,459.6,6.512,-12.11,326.04,12.7,0.42,-35.26,2.81,-7.14,338.53,7.67,38.992,-76.798,2.98,64.8,25.51,23.51,301.27
,1512,738739,459.37,6.516,-12.12,326.07,11.62,0.38,-36.17,2.79,-7.19,338.78,7.71,38.992,-76.798,2.98,64.9,25.52,23.51,301.24
,1513,738740,459.13,6.52,-12.14,326.09,10.57,0.35,-37.13,2.78,-7.24,339.01,7.75,38.992,-76.798,2.98,64.9,25.53,23.51,301.15
,1514,738741,458.9,6.524,-12.15,326.12,9.55,0.31,-38.14,2.76,-7.28,339.23,7.79,38.992,-76.798,2.97,64.8,25.55,23.47,300.92
,1515,738742,458.65,6.528,-12.16,326.16,8.6,0.28,-39.18,2.75,-7.33,339.45,7.82,38.992,-76.798,2.97,64.8,25.56,23.44,300.9
,1516,738743,458.37,6.532,-12.17,326.21,7.94,0.26,-39.96,2.73,-7.37,339.67,7.86,38.992,-76.798,2.97,64.7,25.57,23.4,300.9
,1517,738744,458.1,6.537,-12.17,326.27,7.85,0.26,-40.07,2.71,-7.4,339.9,7.88,38.992,-76.798,2.97,64.8,25.59,23.44,300.9
,1518,738745,457.85,6.541,-12.18,326.31,8.46,0.28,-39.35,2.69,-7.43,340.13,7.9,38.992,-76.798,2.97,64.9,25.6,23.44,300.9
,1519,738746,457.63,6.545,-12.19,326.33,9.54,0.31,-38.19,2.66,-7.46,340.37,7.92,38.992,-76.798,2.98,65,25.61,23.48,300.9
,1520,738747,457.41,6.548,-12.21,326.36,10.46,0.34,-37.29,2.63,-7.48,340.61,7.93,38.992,-76.798,2.97,65,25.62,23.47,300.78
,1521,738748,457.16,6.553,-12.21,326.4,10.52,0.34,-37.24,2.6,-7.49,340.85,7.93,38.991,-76.798,2.98,65.3,25.64,23.54,300.57
,1522,738749,456.89,6.557,-12.22,326.44,9.65,0.32,-38.1,2.57,-7.5,341.09,7.93,38.991,-76.798,2.97,65,25.65,23.43,300.39
,1523,738750,456.62,6.562,-12.24,326.49,8.61,0.28,-39.23,2.54,-7.51,341.33,7.93,38.991,-76.798,2.94,64.5,25.66,23.22,300.39
,1524,738751,456.37,6.566,-12.24,326.53,7.93,0.26,-40.02,2.5,-7.51,341.57,7.92,38.991,-76.798,2.94,64.5,25.68,23.22,300.39
,1525,738752,456.13,6.57,-12.25,326.57,7.54,0.25,-40.52,2.47,-7.52,341.81,7.91,38.991,-76.798,2.94,64.5,25.69,23.23,300.43
,1526,738753,455.91,6.574,-12.26,326.6,7.25,0.24,-40.9,2.43,-7.51,342.05,7.9,38.991,-76.798,2.94,64.4,25.7,23.16,300.53
,1527,738754,455.68,6.577,-12.27,326.63,7.04,0.23,-41.2,2.4,-7.51,342.29,7.88,38.991,-76.798,2.94,64.4,25.71,23.16,300.6
,1528,738755,455.45,6.581,-12.3,326.65,6.92,0.23,-41.37,2.36,-7.5,342.51,7.86,38.991,-76.798,2.94,64.5,25.72,23.17,300.66
,1529,738756,455.22,6.585,-12.32,326.67,6.89,0.22,-41.44,2.33,-7.49,342.73,7.84,38.991,-76.798,2.92,64.1,25.73,23.01,300.72
,1530,738757,454.98,6.589,-12.35,326.68,6.89,0.22,-41.46,2.29,-7.48,342.94,7.82,38.991,-76.798,2.92,64.1,25.75,23,300.72
,1531,738758,454.73,6.593,-12.38,326.69,6.92,0.22,-41.45,2.26,-7.47,343.14,7.8,38.991,-76.798,2.9,63.8,25.76,22.87,300.72
,1532,738759,454.49,6.597,-12.4,326.72,6.93,0.22,-41.45,2.23,-7.45,343.33,7.78,38.991,-76.798,2.9,63.8,25.77,22.87,300.7
,1533,738760,454.25,6.601,-12.42,326.74,6.91,0.22,-41.49,2.21,-7.44,343.5,7.76,38.991,-76.798,2.91,64,25.78,22.95,300.7
,1534,738761,454.01,6.605,-12.44,326.76,6.88,0.22,-41.54,2.18,-7.43,343.64,7.75,38.991,-76.798,2.91,64.1,25.8,22.95,300.7
,1535,738762,453.75,6.61,-12.47,326.78,6.86,0.22,-41.6,2.16,-7.42,343.75,7.73,38.991,-76.798,2.92,64.4,25.81,23.07,300.76
,1536,738763,453.48,6.614,-12.5,326.8,6.85,0.22,-41.63,2.15,-7.41,343.83,7.72,38.99,-76.798,2.92,64.5,25.82,23.07,300.79
,1537,738764,453.21,6.619,-12.52,326.83,6.85,0.22,-41.64,2.14,-7.41,343.89,7.71,38.99,-76.798,2.92,64.5,25.84,23.07,300.82
,1538,738765,452.94,6.623,-12.54,326.86,6.88,0.22,-41.62,2.13,-7.4,343.93,7.71,38.99,-76.797,2.89,63.8,25.85,22.79,300.82
,1539,738766,452.7,6.627,-12.57,326.88,6.93,0.22,-41.57,2.13,-7.4,343.94,7.7,38.99,-76.797,2.89,63.8,25.86,22.79,300.82
,1540,738767,452.48,6.631,-12.58,326.9,6.99,0.22,-41.5,2.13,-7.4,343.94,7.7,38.99,-76.797,2.89,63.8,25.87,22.78,300.72
,1541,738768,452.26,6.635,-12.61,326.92,7.07,0.23,-41.42,2.14,-7.4,343.91,7.71,38.99,-76.797,2.91,64.4,25.88,22.97,300.7
,1542,738769,452.02,6.639,-12.64,326.93,7.15,0.23,-41.32,2.14,-7.41,343.86,7.71,38.99,-76.797,2.93,64.7,25.9,23.09,300.7
,1543,738770,451.76,6.643,-12.68,326.93,7.25,0.23,-41.22,2.16,-7.41,343.78,7.72,38.99,-76.797,2.93,64.9,25.91,23.14,300.67
,1544,738771,451.51,6.648,-12.72,326.94,7.34,0.23,-41.13,2.17,-7.42,343.69,7.73,38.99,-76.797,2.93,65,25.92,23.14,300.69
,1545,738772,451.25,6.652,-12.75,326.95,7.41,0.23,-41.07,2.19,-7.43,343.59,7.74,38.99,-76.797,2.93,64.8,25.94,23.09,300.7
,1546,738773,450.99,6.656,-12.79,326.95,7.48,0.24,-41.02,2.21,-7.44,343.47,7.76,38.99,-76.797,2.9,64.4,25.95,22.91,300.71
,1547,738774,450.74,6.661,-12.82,326.96,7.59,0.24,-40.91,2.23,-7.45,343.33,7.77,38.99,-76.797,2.9,64.4,25.96,22.91,300.69
,1548,738775,450.47,6.665,-12.86,326.97,7.79,0.25,-40.69,2.25,-7.46,343.18,7.79,38.99,-76.797,2.9,64.5,25.98,22.91,300.69
,1549,738776,450.2,6.67,-12.89,326.99,8.18,0.26,-40.23,2.28,-7.46,343.02,7.8,38.99,-76.797,2.92,64.8,25.99,23.03,300.69
,1550,738777,449.91,6.674,-12.93,327,8.93,0.28,-39.42,2.3,-7.47,342.86,7.82,38.99,-76.797,2.92,64.9,26.01,23.03,300.69
,1551,738778,449.64,6.679,-12.97,327,9.93,0.31,-38.41,2.33,-7.48,342.71,7.83,38.989,-76.797,2.92,64.9,26.02,23.02,300.65
,1552,738779,449.39,6.683,-13.01,327.01,10.83,0.34,-37.59,2.35,-7.48,342.59,7.84,38.989,-76.797,2.88,64.1,26.03,22.75,300.65
,1553,738780,449.14,6.688,-13.03,327.03,11.38,0.35,-37.12,2.36,-7.49,342.48,7.85,38.989,-76.797,2.88,64.2,26.04,22.74,300.62
,1554,738781,448.89,6.692,-13.06,327.05,11.64,0.36,-36.91,2.38,-7.5,342.36,7.87,38.989,-76.797,2.88,64.2,26.06,22.74,300.62
,1555,738782,448.63,6.696,-13.09,327.06,11.81,0.37,-36.8,2.41,-7.5,342.23,7.88,38.989,-76.797,2.89,64.4,26.07,22.81,300.62
,1556,738783,448.35,6.701,-13.14,327.06,11.93,0.37,-36.73,2.43,-7.51,342.07,7.89,38.989,-76.797,2.89,64.5,26.08,22.81,300.63
,1557,738784,448.08,6.706,-13.18,327.06,11.99,0.37,-36.72,2.46,-7.51,341.89,7.9,38.989,-76.797,2.9,64.8,26.1,22.91,300.66
,1558,738785,447.84,6.71,-13.22,327.06,11.99,0.37,-36.75,2.48,-7.51,341.71,7.91,38.989,-76.797,2.9,64.8,26.11,22.91,300.68
,1559,738786,447.6,6.714,-13.26,327.06,12.02,0.37,-36.76,2.51,-7.51,341.53,7.92,38.989,-76.797,2.9,64.9,26.12,22.92,300.76
,1560,738787,447.36,6.718,-13.32,327.04,12.11,0.37,-36.73,2.54,-7.51,341.34,7.93,38.989,-76.797,2.9,64.8,26.13,22.86,300.82
,1561,738788,447.12,6.722,-13.37,327.03,12.23,0.37,-36.67,2.56,-7.51,341.17,7.93,38.989,-76.797,2.91,65,26.15,22.94,300.82
,1562,738789,446.88,6.726,-13.41,327.03,12.34,0.37,-36.61,2.59,-7.51,340.99,7.94,38.989,-76.797,2.91,65.1,26.16,22.94,300.82
,1563,738790,446.65,6.73,-13.45,327.03,12.43,0.38,-36.57,2.61,-7.5,340.81,7.94,38.989,-76.797,2.91,65.1,26.17,22.94,300.81
,1564,738791,446.42,6.734,-13.48,327.04,12.51,0.38,-36.54,2.64,-7.5,340.62,7.95,38.989,-76.797,2.91,65.2,26.18,22.96,300.62
,1565,738792,446.19,6.738,-13.51,327.04,12.58,0.38,-36.51,2.67,-7.49,340.41,7.95,38.989,-76.797,2.91,65.3,26.19,22.98,300.35
,1566,738793,445.98,6.741,-13.55,327.05,12.61,0.38,-36.51,2.7,-7.49,340.17,7.96,38.988,-76.797,2.92,65.4,26.2,23.03,300.35
,1567,738794,445.75,6.745,-13.58,327.05,12.57,0.38,-36.57,2.73,-7.48,339.93,7.96,38.988,-76.797,2.91,65.2,26.22,22.94,300.31
